filename,sentence,age,gender,accents,variant,demog_group,bucket,duration_s
common_voice_bn_30993601,এর পরিবর্তে চতুর্থ পাঞ্চেন লামা ব্লো-ব্জাং-ছোস-ক্যি-র্গ্যাল-ম্ত্শান তাকে পান-ছেন-ব্সোদ-নাম্স-গ্রাগ্স-পা নামক পঞ্চদশ দ্গা'-ল্দান-খ্রি-পার অবতার রূপে চিহ্নিত করেন।,,,,,,,
common_voice_bn_30993713,"এটি রবীন্দ্রনাথের কাব্য রচনার ""গীতাঞ্জলি পর্ব""-এর অন্তর্গত একটি উল্লেখযোগ্য সৃষ্টি।",,,,,,,
common_voice_bn_30993734,এটি পশ্চিম জার্মানির মিউনিখে অনুষ্ঠিত হওয়া একটি আন্তর্জাতিক বহ-ক্রীড়া প্রতিযোগিতা।,twenties,male_masculine,,,,,
common_voice_bn_30993769,"কেননা, তিনি গ্লুচেস্টারশায়ারের ক্ষুদ্রতর বিভাগে করোনার হিসেবে কাজ করেছেন।",,,,,,,
common_voice_bn_30993780,এই পৃষ্ঠায় পূর্বতন বন্দর বিধানসভা কেন্দ্রের তথ্যও সংযোজিত হয়েছে।,,,,,,,
common_voice_bn_30993830,"তারা ফরাসি, স্কটিশ ও জার্মান বংশোদ্ভূত ছিলেন।",twenties,male_masculine,,,,,
common_voice_bn_30993876,তিনি যুক্তরাজ্যের একটি শীর্ষস্থানীয় হিন্দু দাতব্য সংস্থা আই-ফাউন্ডেশন প্রতিষ্ঠা করেছেন।,,,,,,,
common_voice_bn_30993877,তিনি একাধিক মারাঠি আপাতবাস্তব টেলিভিশন অনুষ্ঠানে অংশ নিয়েছেন।,,,,,,,
common_voice_bn_30993878,তাঁর গুরুদের আশীর্বাদ এবং সংগীতের প্রতি তাঁর নিষ্ঠার কারণে তিনি একজন সক্ষম ও আত্মবিশ্বাসী অভিনয়শিল্পী হয়েছিলেন।,,,,,,,
common_voice_bn_30993938,কিন্তু শিক্ষার প্রতি তার গভীর অনুরাগ ছিল।,,,,,,,
common_voice_bn_30993965,স্যাম বাসিল যুক্তরাষ্ট্রের ওয়াল স্ট্রিট জার্নাল পত্রিকায় এক সাক্ষাৎকারে ইসলাম ধর্মের বিরুদ্ধে নানা কথা বলেন।,,,,,,,
common_voice_bn_30994037,দুর্গটি দুটি তলা নিয়ে গঠিত।,,,,,,,
common_voice_bn_30994038,এটি বরিশাল সিটি কর্পোরেশনের আওতাধীন।,,,,,,,
common_voice_bn_30994048,তার বিভিন্ন স্টেজ পারফরমেন্স ও মিউজিক ভিডিওর জন্য তিনি বিশেষভাবে পরিচিত।,,,,,,,
common_voice_bn_30994057,এখন এদের সংখ্যা দিনে দিনে কমে যাচ্ছে।,,,,,,,
common_voice_bn_30994093,ছবির শ্যুটিং শুরু হওয়ার পর তিনি কত্থক শিখতে শুরু করেন।,,,,,,,
common_voice_bn_30994095,"বলা বাহুল্য, প্রোটিনের গঠন ঔষধ আবিষ্কারে গুরুত্বপূর্ণ তথ্য প্রদানে সক্ষম।",,,,,,,
common_voice_bn_30994096,বেদ এবং রামায়ণে উল্লিখিত এই নদীটির প্রাচীন তাৎপর্য রয়েছে।,,,,,,,
common_voice_bn_30994247,একটি পাথরের ফলকে সেই দিনের ঘটনার বিবরণ লেখা আছে।,,,,,,,
common_voice_bn_30994260,পাশাপাশি ডানহাতে ব্যাটিংয়ে পারদর্শীতা দেখিয়েছেন তিনি।,,,,,,,
common_voice_bn_30994319,বাজ বাহাদুর এটি নির্মান করেন।,,,,,,,
common_voice_bn_30994361,পরবর্তীতে বিএনপির রেজাউল করিম বাদশা প্রার্থীতা প্রত্যাহার করে নেয়।,,,,,,,
common_voice_bn_30994441,এই যৌন বৈশিষ্ট্যগুলি প্রচ্ছন্ন যৌন বৈশিষ্ট্য যা একটি প্রজাতির যৌনতাকে পৃথক করে।,,,,,,,
common_voice_bn_30994446,"তার উল্লেখযোগ্য শিষ্য ছিলেন 'গোস-লো-ত্সা-বা-গ্ঝোন-নু-দ্পাল, গো-রাম্স-পা-ব্সোদ-নাম্স-সেং-গে, ষষ্ঠ র্গ্যাল-বা-কার্মা-পা ম্থোং-বা-দোন-ল্দান, মুস-ছেন-সেম্স-দ্পা'-ছেন-পো-দ্কোন-ম্ছোগ-র্গ্যাল-ম্ত্শান প্রভৃতি।",,,,,,,
common_voice_bn_30994447,মূলত এটি এক গম্বুজ বিশিষ্ট সমাধি ভবন।,,,,,,,
common_voice_bn_30994449,ওড়িয়া ভাগবত,,,,,,,
common_voice_bn_30994464,কিন্তু তিনি এখানে বেশিদিন ছিলেন না।,,,,,,,
common_voice_bn_30994496,তারা অলঙ্কার হিসাবে ফুল পছন্দ।,,,প্রমিত,,,,
common_voice_bn_30994538,"এই ভিক্ষুদের কয়েকজন ভারতে অবস্থান করেন এবং বাকিরা তিব্বত, ভুটান ও শ্রীলঙ্কায় স্থানান্তরিত হন।",,,,,,,
common_voice_bn_30994794,সহযোদ্ধাদের নিয়ে পাকিস্তানি আক্রমণের যথোপযুক্ত জবাব দেন।,,,,,,,
common_voice_bn_30994799,মোহাম্মদ ইমাদ উদ্দিন প্রাথমিক জীবনে শিক্ষকতা করতেন।,,,,,,,
common_voice_bn_30994810,তার ভাতিজা নাফিস ইকবাল এবং তামিম ইকবাল বাংলাদেশ জাতীয় দলের হয়ে খেলেছেন।,,,,,,,
common_voice_bn_30994816,কুশিটীয় ভাষাসমূহ বিশেষত গাল্লিনীয় ভাষা আমহারীয় ভাষাকে প্রভাবিত করেছে।,,,,,,,
common_voice_bn_30994817,"এর গায়ের রঙ ঘন সবুজ, বুকের কাছে রক্তের মত লাল, রয়েছে বিশাল লম্বা লেজ।",,,,,,,
